Unnamed: 0,CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
1962,201962,48,1,1,6,2,0,2,4,4,5,1,1,0,4,0,0,0,30402
3118,203118,59,1,1,12,1,0,3,5,3,4,1,4,1,5,1,2,3,29230
65,200065,55,1,1,14,3,0,2,3,4,3,1,3,1,3,0,1,0,29756
4742,204742,19,0,1,15,3,1,4,4,0,3,2,3,0,5,1,1,1,20582
2441,202441,51,1,3,16,2,0,3,3,3,4,1,6,0,1,1,2,3,28142
3576,203576,41,1,3,21,2,0,3,4,1,5,1,3,0,3,0,2,2,23317
3405,203405,36,0,1,11,2,1,3,4,1,3,3,3,1,1,1,2,2,22927
4128,204128,31,1,1,10,1,0,3,4,0,5,3,7,1,4,0,1,1,21335
1054,201054,49,1,1,13,2,1,2,3,3,4,1,4,0,4,0,1,3,25466
4428,204428,34,0,1,10,2,1,4,4,0,5,3,3,1,5,1,1,1,22026
1765,201765,42,0,3,32,3,0,3,3,4,4,1,6,0,3,1,1,0,28525
4077,204077,58,1,1,31,2,1,3,2,3,3,1,5,1,4,1,1,3,28117
3191,203191,39,1,3,10,2,1,3,4,1,3,3,2,1,3,1,2,2,25539
2039,202039,36,0,3,14,2,1,3,4,3,5,3,2,0,1,0,0,3,22587
2024,202024,27,1,1,13,3,0,2,4,1,5,3,1,0,3,1,0,2,21811
979,200979,34,1,1,35,3,1,2,3,1,3,0,5,0,3,0,0,2,20429
2838,202838,32,1,1,14,3,0,3,4,1,5,0,3,0,2,1,1,2,22984
2379,202379,19,1,3,11,2,1,3,3,3,4,2,1,1,4,1,0,3,17994
1387,201387,29,1,1,6,2,1,2,3,1,5,1,1,0,3,1,0,2,20373
3867,203867,23,1,1,7,2,1,4,4,0,3,3,2,0,3,0,3,1,22053
1689,201689,54,1,3,9,3,0,2,3,1,5,1,3,0,4,1,0,2,20940
1854,201854,36,1,3,8,3,1,3,4,3,3,1,2,0,1,1,1,3,22596
1028,201028,41,1,1,11,3,1,2,1,0,3,0,3,1,1,1,1,1,17127
3138,203138,34,1,1,7,2,0,3,5,1,3,3,2,0,4,0,1,2,25627
4674,204674,54,0,3,9,3,0,3,5,3,4,1,4,0,1,1,1,3,26203
2654,202654,33,1,3,11,3,1,3,6,3,3,0,3,0,2,1,2,3,29078
4698,204698,39,1,1,24,2,0,4,5,3,3,1,2,0,1,1,3,3,27501
4841,204841,37,1,2,16,1,0,3,4,0,3,1,3,0,1,1,1,1,24088
2797,202797,38,1,1,13,3,1,3,3,1,5,1,6,1,3,1,2,2,24652
1235,201235,46,1,3,8,2,1,3,3,3,3,1,5,1,3,0,2,3,25368
497,200497,44,1,1,9,2,1,2,3,2,3,0,5,1,2,1,0,4,34513
4803,204803,28,1,1,21,2,1,3,4,0,5,1,3,1,4,1,1,1,20913
890,200890,54,0,1,6,2,0,2,3,3,3,1,1,0,5,1,1,3,25502
538,200538,41,1,2,6,2,1,2,4,2,3,0,2,0,2,1,1,4,34189
359,200359,36,0,3,9,3,1,2,4,3,3,0,5,0,2,0,1,3,24699
4651,204651,42,1,1,14,3,0,3,4,1,3,3,8,0,3,1,2,2,23681
179,200179,38,1,1,15,2,0,3,3,0,3,2,2,0,2,1,1,1,17288
3461,203461,28,1,1,18,2,1,4,4,0,5,0,2,0,5,1,3,1,20777
2572,202572,23,1,1,9,1,1,4,4,0,3,0,2,0,5,1,3,1,21201
3806,203806,46,0,1,7,3,1,3,4,1,3,3,6,0,1,1,2,2,24077
1487,201487,22,0,1,22,3,1,3,1,0,3,1,2,1,3,0,2,1,17935
2589,202589,31,1,1,12,1,0,3,4,0,5,1,7,0,5,1,2,1,21882
3830,203830,27,1,1,7,3,1,4,4,0,5,3,2,0,5,1,3,1,21545
421,200421,29,1,1,31,1,0,3,4,0,4,0,6,0,3,0,2,1,17546
3100,203100,33,1,1,32,2,1,3,4,0,3,3,3,1,5,1,1,1,21473
326,200326,39,0,1,5,3,1,2,4,2,3,0,2,0,5,1,1,4,34272
3006,203006,34,1,1,7,2,1,4,4,0,3,3,3,1,3,1,1,1,21364
3892,203892,42,1,3,10,2,1,3,5,1,4,1,4,0,3,0,2,2,27616
2254,202254,38,1,1,23,2,0,3,4,3,3,1,1,0,1,1,2,3,23823
335,200335,40,1,3,6,3,1,2,5,1,3,0,3,1,3,1,0,2,22457
879,200879,60,1,3,13,3,1,2,1,1,3,1,1,1,5,0,0,2,20220
947,200947,52,1,3,11,2,1,3,3,3,4,3,1,1,4,1,1,3,23446
300,200300,41,1,3,8,2,1,2,3,4,4,2,2,0,3,1,0,0,31015
4625,204625,30,1,1,17,2,0,4,5,0,5,2,8,1,5,1,1,1,21082
594,200594,29,1,1,29,2,1,2,1,0,3,0,2,0,2,1,1,1,17700
2571,202571,20,1,3,29,3,1,3,4,0,3,2,3,1,2,0,2,1,20353
4221,204221,39,1,1,32,2,0,3,5,3,4,1,5,0,3,0,2,3,30739
3493,203493,31,1,3,23,2,1,4,4,1,3,0,2,0,3,0,3,2,23979
1038,201038,48,1,3,13,3,1,3,3,1,5,1,5,0,4,1,1,2,20486
2444,202444,42,1,3,7,2,0,4,4,1,3,3,2,1,2,1,1,2,24671
4191,204191,39,1,3,14,3,0,3,2,1,5,1,3,1,3,1,2,2,24283
4847,204847,29,1,1,8,1,1,4,5,0,5,2,8,0,3,1,2,1,20758
2296,202296,38,1,2,6,2,1,2,1,0,3,1,2,0,4,1,0,1,17844
3634,203634,33,1,1,9,3,1,3,4,1,4,1,2,0,4,0,2,2,24148
306,200306,32,1,3,13,2,1,3,4,1,3,0,2,0,3,1,2,2,20484
3048,203048,43,1,1,36,2,1,4,4,1,4,0,3,0,3,1,2,2,23112
681,200681,38,1,1,6,1,0,3,3,3,5,0,2,0,4,1,2,3,28582
934,200934,25,1,1,6,3,0,2,3,0,4,2,2,0,3,1,0,1,17096
381,200381,30,1,3,8,1,1,3,3,0,4,0,2,0,3,1,2,1,17476
1447,201447,36,0,3,21,3,1,2,5,1,3,1,2,0,1,1,0,2,20406
1837,201837,50,1,1,16,1,1,3,4,3,3,3,7,0,5,1,1,3,25496
4766,204766,30,1,1,13,3,0,3,4,0,3,1,3,0,3,0,2,1,21809
17,200017,22,0,1,22,3,1,3,2,0,3,1,2,1,3,0,0,1,17935
4345,204345,55,1,1,6,2,0,3,4,1,3,3,2,0,1,0,1,2,22458
3539,203539,34,1,1,35,2,1,4,4,1,3,1,3,1,1,1,1,2,23885
4002,204002,31,1,1,9,2,1,5,5,1,3,1,3,0,4,1,2,2,22830
453,200453,26,0,2,23,2,0,2,3,0,3,1,1,1,5,0,1,1,17741
226,200226,37,0,3,10,3,1,2,3,0,3,1,5,0,4,1,0,1,17177
1525,201525,33,0,1,6,2,0,3,3,3,3,3,2,1,1,1,0,3,28458
3161,203161,28,1,1,23,1,0,3,4,0,4,0,2,0,2,1,1,1,21489
1436,201436,21,1,3,11,3,1,2,3,0,5,2,2,1,1,1,0,1,17380
4768,204768,46,1,1,14,3,0,3,4,0,3,1,6,1,3,0,2,1,23155
1509,201509,33,0,3,6,2,0,2,1,1,5,1,3,0,3,0,1,2,20376
3783,203783,23,1,1,14,2,1,4,4,0,4,2,3,1,3,1,1,1,21150
772,200772,56,0,1,15,3,0,3,3,0,3,0,3,0,2,0,0,1,17942
1857,201857,40,1,3,8,3,0,2,3,1,4,1,1,0,1,0,0,2,20715
500,200500,32,1,1,15,2,0,3,3,1,3,0,2,1,5,1,2,2,21322
1196,201196,41,1,3,29,2,1,3,3,3,3,3,4,1,3,0,2,3,22082
3000,203000,54,1,1,13,2,1,3,4,1,3,2,4,0,5,1,1,2,21128
3345,203345,49,1,1,9,1,1,4,2,0,4,2,7,0,2,0,3,1,21237
3934,203934,25,0,1,18,2,0,4,2,1,3,1,2,0,5,0,2,2,22689
915,200915,21,0,1,16,2,0,2,4,0,3,2,2,0,4,1,0,1,17625
1056,201056,28,0,3,6,1,1,3,3,0,3,0,4,0,3,1,0,1,17909
1934,201934,37,1,1,6,1,0,2,3,3,3,3,5,0,5,1,0,3,22491
168,200168,38,1,3,6,2,0,2,4,1,3,3,5,0,2,1,1,2,23686
791,200791,35,1,3,10,1,1,2,3,3,5,3,1,1,4,1,1,3,24582
416,200416,38,0,1,8,2,1,2,3,0,3,0,2,1,5,1,1,1,16702
487,200487,20,1,1,6,2,0,2,4,0,4,2,2,0,4,1,0,1,17836
3839,203839,32,0,3,33,3,1,4,4,1,3,1,3,1,3,0,2,2,24295
2312,202312,28,1,1,18,2,0,3,3,0,3,1,2,1,4,1,1,1,17515
4448,204448,54,1,1,14,2,1,3,2,4,3,1,5,0,1,0,2,0,33492
897,200897,59,1,3,9,2,0,2,4,1,3,2,6,0,3,0,0,2,20171
1330,201330,43,1,1,12,3,0,2,4,2,3,1,1,0,3,1,1,4,34392
3316,203316,34,0,3,32,3,0,3,4,1,3,0,3,0,3,0,2,2,23217
4285,204285,30,1,1,30,2,1,3,4,0,3,2,2,0,3,0,1,1,20879
1981,201981,36,1,1,15,3,1,2,4,1,4,1,3,1,4,0,1,2,23847
4535,204535,37,1,3,7,2,1,3,4,1,3,1,3,1,3,1,2,2,24879
4167,204167,43,1,1,24,2,0,3,2,1,5,3,5,1,1,1,2,2,25223
1424,201424,35,1,1,15,3,1,2,3,1,3,2,2,0,4,0,1,2,20098
3103,203103,29,1,3,12,3,1,4,4,1,3,3,3,0,3,1,1,2,23586
1561,201561,51,1,3,27,3,1,3,3,1,3,2,1,1,5,0,2,2,20441
3378,203378,26,1,1,7,3,0,3,4,0,4,2,3,0,3,1,1,1,20774
3002,203002,33,0,1,31,2,1,4,4,1,3,0,3,0,4,1,1,2,23987
1915,201915,55,1,3,24,2,0,2,3,4,4,2,4,0,1,1,0,0,31835
2228,202228,59,1,3,6,1,1,3,3,3,3,1,4,1,1,1,0,3,26904
4432,204432,39,1,3,14,3,0,3,5,1,3,3,2,0,1,1,1,2,22706
420,200420,29,1,1,9,3,1,3,4,3,3,0,2,0,2,1,2,3,26935
266,200266,31,1,1,29,3,1,3,4,1,3,0,1,0,3,1,1,2,20582
1706,201706,33,1,1,8,2,0,2,3,0,5,1,1,0,3,1,1,1,17707
4161,204161,35,1,1,9,2,1,3,5,1,5,1,8,0,4,0,2,2,24635
4761,204761,35,0,1,8,3,1,4,5,1,5,3,2,0,1,0,1,2,24021
3455,203455,37,1,3,10,3,0,3,4,1,4,3,5,1,4,0,2,2,27956
3170,203170,32,0,1,7,2,0,4,4,1,5,0,3,0,5,1,3,2,22826
3419,203419,56,1,3,20,3,1,3,2,4,3,2,8,1,3,1,2,0,32373
2893,202893,40,0,1,15,2,0,3,4,0,3,0,3,0,2,0,1,1,22433
125,200125,26,1,1,12,2,0,2,4,0,4,0,2,0,3,1,0,1,17368
3603,203603,40,0,1,11,3,0,3,4,1,3,3,2,0,3,1,1,2,23720
214,200214,30,1,1,9,1,0,2,3,0,5,2,6,1,4,1,1,1,17657
133,200133,41,1,3,15,2,1,3,3,3,3,1,4,1,2,0,1,3,23189
3537,203537,43,0,1,9,2,1,3,4,3,3,1,4,1,3,1,1,3,28802
4880,204880,59,1,1,28,3,0,4,4,1,4,1,6,0,3,1,2,2,28686
3683,203683,32,0,1,31,1,0,2,4,1,3,3,4,0,1,1,1,2,23916
3383,203383,33,1,1,14,2,1,4,4,1,3,0,3,0,3,1,2,2,23561
3231,203231,56,0,1,9,2,1,4,4,3,4,0,5,0,2,1,2,3,29654
3432,203432,42,0,1,29,2,0,4,4,1,3,1,5,1,5,0,1,2,24145
4779,204779,31,1,3,36,2,1,4,4,1,5,1,2,0,1,1,1,2,22793
3755,203755,19,0,1,21,3,0,3,4,0,3,2,3,0,5,1,1,1,20192
4069,204069,30,0,1,7,1,1,3,4,1,3,1,3,0,3,0,1,2,22997
4257,204257,30,1,3,17,3,0,3,5,1,4,1,3,1,5,1,1,2,26946
1332,201332,29,0,1,30,2,1,3,4,0,3,2,2,1,3,1,2,1,17439
3519,203519,33,1,1,17,3,1,2,4,3,3,2,4,0,1,0,1,3,29922
2666,202666,38,0,1,18,2,1,3,4,3,3,1,3,1,3,0,2,3,30863
1937,201937,37,0,3,15,3,1,3,3,3,4,1,2,0,1,1,2,3,23834
4235,204235,32,1,3,14,3,1,4,4,1,3,1,6,0,1,0,1,2,26225
2811,202811,51,1,1,17,1,1,4,5,3,3,2,8,0,5,0,3,3,29174
600,200600,32,1,1,10,2,0,3,4,1,3,0,2,0,4,1,0,2,21162
3577,203577,44,1,1,34,1,1,3,2,0,4,1,7,0,5,1,2,1,23554
3706,203706,44,0,1,24,1,1,3,5,0,3,1,2,1,5,1,2,1,21115
2242,202242,56,0,1,15,3,0,3,3,0,3,1,3,0,1,1,0,1,17942
4051,204051,40,1,3,11,2,0,3,5,1,3,1,6,0,5,1,2,2,24580
4202,204202,27,1,1,23,3,1,3,4,0,4,1,4,1,1,1,1,1,21051
3489,203489,41,1,1,9,3,1,4,4,0,3,1,4,0,1,0,1,1,21023
3448,203448,27,1,1,14,2,1,4,2,0,5,3,2,0,1,1,1,1,22256
505,200505,26,1,1,12,2,0,3,3,0,3,0,2,1,2,0,0,1,17659
963,200963,38,1,3,8,2,0,2,3,1,5,1,4,0,4,0,1,2,21893
4330,204330,39,0,1,9,2,1,3,4,0,3,1,3,1,5,1,1,1,20380
120,200120,30,0,1,29,2,1,3,5,0,3,1,2,0,3,1,2,1,17613
1698,201698,35,0,3,6,3,0,3,3,3,3,3,2,0,5,1,0,3,23789
3960,203960,35,0,3,30,3,1,4,4,1,3,3,2,0,5,0,2,2,23246
4553,204553,50,1,1,7,1,0,3,4,0,5,1,4,0,4,0,1,1,22258
3324,203324,33,0,1,20,2,0,4,5,0,4,0,3,0,5,0,1,1,21421
2598,202598,33,0,3,15,3,0,3,4,3,3,3,3,0,4,1,2,3,27676
4364,204364,32,1,3,9,2,1,4,4,1,3,3,6,1,5,1,2,2,25260
185,200185,33,1,1,20,3,0,3,3,0,4,0,2,0,5,0,0,1,17756
34,200034,24,1,1,6,3,1,3,3,0,3,0,3,1,3,1,2,1,17293
3450,203450,50,0,1,35,2,1,4,5,1,5,3,5,0,3,0,2,2,22962
3328,203328,41,1,3,17,1,0,3,5,1,4,1,2,0,5,1,1,2,25530
873,200873,36,1,1,12,2,1,2,5,0,3,1,2,0,2,0,0,1,17741
1762,201762,31,0,3,11,3,0,2,3,0,4,1,2,0,3,0,0,1,17789
2350,202350,32,0,1,19,2,0,3,4,0,4,1,2,0,5,1,0,1,17743
3459,203459,35,0,1,7,2,1,4,4,0,5,1,7,0,1,1,3,1,21674
2029,202029,38,1,1,8,3,1,3,3,0,3,1,7,1,4,0,2,1,18057
887,200887,42,0,1,32,3,0,2,3,3,5,0,4,1,3,0,1,3,28191
2171,202171,53,1,3,8,3,1,2,3,4,3,1,7,0,3,1,0,0,29852
563,200563,25,1,3,32,3,0,2,3,1,3,2,2,0,4,0,0,2,21180
2579,202579,37,1,1,13,3,1,3,4,1,4,1,8,0,4,1,2,2,23619
3526,203526,24,1,1,27,2,1,4,4,1,3,2,2,0,4,1,3,2,20950
2885,202885,43,0,1,12,2,1,4,4,0,3,0,6,0,3,1,1,1,20771
766,200766,50,1,1,8,3,1,3,3,2,3,0,3,1,2,1,1,4,34237
210,200210,32,1,3,10,3,1,2,5,3,3,0,2,0,2,1,1,3,25400
922,200922,44,1,1,10,2,1,3,1,2,5,1,2,0,5,1,2,4,34190
3616,203616,30,1,3,17,3,1,3,5,1,3,3,2,0,4,1,1,2,24547
4430,204430,24,1,1,11,3,1,3,2,0,5,1,4,0,4,0,2,1,21497
3359,203359,22,0,1,17,2,0,3,5,0,3,3,3,0,4,1,1,1,21303
2061,202061,33,1,3,22,3,0,3,3,1,5,2,6,0,3,1,0,2,20324
734,200734,22,1,1,14,2,1,3,5,0,5,0,2,0,2,1,0,1,17451
1778,201778,58,0,1,6,2,1,2,5,1,3,1,3,1,1,1,1,2,20660
2160,202160,31,1,1,18,3,0,2,3,1,3,1,1,1,4,1,0,2,20855
3663,203663,30,1,1,16,3,0,3,4,0,3,1,2,0,5,1,2,1,21652
3927,203927,35,1,1,26,3,1,4,4,0,3,1,2,0,3,0,1,1,21339
1753,201753,55,1,1,26,1,1,2,3,1,3,1,4,1,1,0,0,2,20415
2633,202633,52,1,1,10,3,0,4,4,4,4,2,5,0,5,0,2,0,32412
2731,202731,39,1,1,30,2,1,3,4,1,3,1,2,0,3,0,1,2,24423
3619,203619,40,1,1,19,3,1,4,4,1,4,1,6,0,3,1,2,2,23973
3261,203261,37,0,1,25,2,1,4,4,1,3,3,4,0,3,1,1,2,26457
4030,204030,35,1,1,12,3,0,3,5,3,5,2,4,0,1,1,2,3,30309
550,200550,23,1,1,15,3,1,2,3,0,5,0,2,0,3,0,1,1,17500
2590,202590,31,1,1,9,3,1,3,5,0,3,3,2,0,4,0,1,1,21398
3131,203131,37,1,1,9,3,1,4,4,0,3,2,6,0,5,1,1,1,21197
1659,201659,51,1,1,9,3,0,3,3,4,4,2,4,0,5,1,1,0,28734
4200,204200,45,0,1,31,2,1,3,4,0,3,1,5,1,5,0,2,1,21839
1663,201663,43,0,1,13,3,1,2,1,0,3,1,5,0,4,1,0,1,17089
290,200290,49,0,1,16,2,0,2,3,2,5,2,1,1,3,0,0,4,33665
3197,203197,40,0,1,29,3,0,3,4,3,5,2,3,1,5,1,1,3,29558
652,200652,37,0,3,25,3,1,2,3,3,4,3,2,1,5,0,0,3,22642
3167,203167,47,1,1,14,3,1,4,4,3,3,1,8,0,2,0,3,3,29523
930,200930,51,0,1,12,3,0,2,4,0,3,2,1,0,5,1,1,1,17838
4376,204376,35,1,3,28,2,1,4,2,1,3,3,3,0,3,0,1,2,24015
2652,202652,41,0,1,16,2,1,4,5,1,3,0,2,0,5,1,1,2,23554
743,200743,59,1,1,8,2,0,3,4,4,3,2,4,1,5,0,2,0,28726
1662,201662,35,1,1,29,2,1,2,4,1,3,1,4,1,4,1,0,2,20916
1763,201763,26,1,3,10,3,1,2,4,1,3,2,2,1,1,1,0,2,20828
3288,203288,31,1,3,17,3,1,4,5,1,3,0,3,0,2,1,1,2,25256
4418,204418,46,0,3,33,2,0,4,4,1,5,1,4,0,1,0,3,2,22964
4581,204581,42,1,1,9,2,0,3,6,0,3,1,6,1,3,0,2,1,21456
1158,201158,37,1,1,25,2,1,2,3,1,3,1,4,0,1,0,0,2,20768
4206,204206,32,0,3,12,3,0,3,4,0,4,1,3,0,3,0,1,1,21467
1631,201631,27,0,1,15,3,1,2,3,0,4,1,7,0,3,1,1,1,17024
3978,203978,37,1,1,15,1,0,3,4,3,3,1,3,0,4,1,1,3,28774
4725,204725,39,1,3,9,3,1,3,4,3,4,3,2,0,4,1,2,3,26029
2878,202878,32,1,1,16,2,1,3,4,3,4,1,3,0,3,1,2,3,29326
3958,203958,31,0,1,7,3,0,3,4,1,3,3,3,0,3,1,1,2,22689
4074,204074,23,1,1,26,3,1,4,4,0,3,1,3,0,1,1,1,1,21001
3951,203951,36,1,3,9,3,0,4,4,0,3,1,3,0,1,1,3,1,20692
892,200892,19,0,1,16,3,0,3,4,0,4,2,2,1,5,1,1,1,16859
4358,204358,49,1,3,9,3,0,3,4,1,3,1,4,0,5,1,1,2,22729
945,200945,50,1,1,34,2,0,2,3,4,5,0,5,1,5,0,0,0,31880
2471,202471,43,1,3,15,3,1,3,4,1,4,0,2,0,3,0,2,2,25503
3647,203647,54,1,1,31,3,1,3,2,3,3,1,5,0,3,0,2,3,25683
644,200644,31,1,1,17,2,1,2,3,0,3,0,4,1,3,1,1,1,17356
102,200102,20,0,1,12,2,0,3,4,0,3,2,2,1,2,1,1,1,17926
1669,201669,38,1,1,35,1,1,2,3,1,3,1,4,0,1,0,0,2,21261
4120,204120,23,1,1,12,2,1,3,2,0,4,1,3,1,4,1,1,1,21006
1172,201172,29,1,3,16,3,1,2,4,1,3,2,1,0,4,1,0,2,20869
4540,204540,33,1,1,15,3,0,4,2,1,3,1,7,0,3,1,3,2,23853
4522,204522,56,1,3,9,3,1,3,4,1,3,3,6,0,1,1,1,2,23838
983,200983,34,1,1,8,1,0,3,3,1,3,3,2,0,5,1,1,2,21687
408,200408,52,1,1,10,2,0,1,3,4,3,0,3,0,5,1,0,0,31555
2594,202594,41,0,1,33,3,0,3,4,1,4,1,3,0,2,1,1,2,24283
2535,202535,52,1,3,28,3,1,4,4,1,3,3,2,1,5,1,2,2,24119
1206,201206,26,0,1,13,3,1,3,3,0,3,2,2,0,4,1,2,1,17570
1052,201052,30,0,1,13,1,1,3,3,0,3,1,2,0,5,0,0,1,16274
1165,201165,44,0,2,6,2,1,2,3,1,3,1,5,1,5,1,1,2,20743
3106,203106,21,1,3,9,3,0,3,5,0,3,2,3,0,4,0,2,1,20722
225,200225,59,1,1,9,2,1,3,4,0,3,0,4,0,3,0,1,1,17177
206,200206,22,1,1,11,2,1,2,2,0,4,1,2,1,4,0,0,1,17328
1936,201936,41,1,3,8,2,0,3,3,4,5,1,1,0,5,1,2,0,31595
560,200560,34,1,1,14,2,0,2,3,1,5,1,4,0,5,1,0,2,20121
3128,203128,41,1,3,17,3,1,4,5,3,4,1,4,0,4,1,2,3,28383
1674,201674,38,1,1,35,3,1,3,3,1,5,1,1,1,3,1,2,2,21673
1422,201422,35,1,1,17,3,1,2,3,0,3,1,1,1,5,0,0,1,17660
4117,204117,41,1,1,26,3,1,2,4,1,3,1,2,1,1,1,1,2,21419
1640,201640,27,1,1,23,1,1,2,3,0,4,1,1,1,4,0,0,1,18058
3497,203497,58,1,1,7,2,1,4,2,1,3,0,2,0,3,1,3,2,23578
406,200406,52,1,1,9,3,1,2,4,3,3,0,3,1,2,0,0,3,22969
2279,202279,28,1,1,9,3,0,3,3,3,4,1,1,0,4,0,0,3,22655
3079,203079,36,1,1,16,2,0,4,5,3,3,0,3,1,4,1,2,3,29363
4381,204381,38,0,3,16,3,1,4,4,3,4,1,3,0,1,1,3,3,27512
2541,202541,29,0,3,11,3,1,3,4,1,3,0,3,0,2,1,1,2,22899
2367,202367,59,1,3,9,2,0,2,4,1,3,2,6,0,3,0,0,2,20171
383,200383,22,1,1,17,3,0,2,3,0,4,0,2,0,2,1,0,1,17244
1063,201063,29,1,3,25,2,1,3,4,1,3,1,2,0,4,1,0,2,23620
1533,201533,59,1,3,31,2,0,4,3,3,5,3,1,0,3,1,1,3,22637
4599,204599,27,0,3,7,3,1,3,5,1,5,3,3,0,3,0,1,2,22972
3947,203947,40,1,3,12,1,1,3,4,1,3,1,5,0,1,0,1,2,20764
2684,202684,40,1,1,7,3,0,4,4,0,3,1,2,0,3,0,2,1,20910
2769,202769,32,0,1,14,2,0,3,5,3,3,0,3,0,2,1,2,3,27621
3856,203856,31,1,1,7,3,1,4,4,0,4,1,3,0,5,0,2,1,22426
1881,201881,60,1,1,13,2,0,2,3,2,5,1,6,0,5,1,0,4,34566
987,200987,51,0,3,8,3,1,2,3,3,4,0,3,0,4,0,0,3,25596
1017,201017,27,1,1,17,2,1,3,3,0,5,0,1,0,5,1,2,1,17099
66,200066,36,0,1,17,2,1,3,4,1,4,3,2,0,4,1,1,2,21499
2450,202450,60,1,1,10,3,0,3,3,0,5,0,6,1,2,1,2,1,21348
4272,204272,37,0,3,7,3,0,3,4,1,3,3,6,0,1,1,2,2,25331
3610,203610,49,0,1,11,3,1,3,5,4,3,1,4,0,5,1,2,0,33880
2162,202162,32,1,1,9,3,0,3,3,1,5,1,2,0,1,1,0,2,21725
2715,202715,48,0,1,36,2,1,3,4,3,4,0,3,1,3,1,1,3,30527
4609,204609,38,1,3,7,2,1,3,5,3,3,1,7,0,1,1,2,3,29287
1263,201263,42,1,1,18,3,1,2,3,0,4,1,1,0,1,1,1,1,17766
3924,203924,36,1,1,23,3,1,3,2,0,4,1,2,0,4,1,2,1,21104
3607,203607,38,1,1,17,3,0,4,4,0,4,1,3,0,1,1,1,1,22614
1771,201771,18,1,3,16,3,0,3,4,0,3,2,2,0,1,0,2,1,16200
3240,203240,26,1,1,11,1,1,3,4,0,3,0,3,1,3,1,1,1,22369
976,200976,56,1,1,29,2,1,3,3,4,4,0,5,1,4,1,2,0,28402
4375,204375,36,1,3,7,3,0,4,4,1,3,3,3,0,4,1,1,2,23537
351,200351,32,1,1,8,3,0,3,3,0,4,0,2,0,4,0,0,1,17370
4351,204351,31,1,3,14,3,1,3,4,0,4,3,2,0,1,0,1,1,21661
535,200535,41,1,2,16,2,1,3,4,2,3,1,4,0,2,1,0,4,34141
2904,202904,27,1,3,36,3,1,3,4,1,3,1,7,0,5,1,1,2,22984
3327,203327,34,1,1,16,3,1,3,4,0,3,0,2,0,2,1,1,1,21459
2620,202620,34,1,1,9,2,1,3,4,0,3,2,2,0,3,0,2,1,21178
911,200911,25,0,3,30,2,1,3,5,0,3,2,2,1,1,1,1,1,16118
1218,201218,41,1,3,12,3,1,2,3,3,3,3,2,0,5,1,0,3,24241
4236,204236,33,1,1,9,3,0,4,2,1,3,3,2,0,3,0,1,2,23733
2826,202826,27,0,1,10,1,1,4,4,0,5,3,2,0,3,0,3,1,21780
1265,201265,33,0,1,10,1,1,2,3,1,4,1,6,0,1,0,0,2,18055
4587,204587,34,1,1,7,2,1,4,5,0,5,3,5,1,4,1,2,1,21477
3420,203420,57,1,1,30,2,1,4,4,4,4,0,6,1,4,1,3,0,32080
403,200403,41,1,3,6,3,1,2,2,3,5,0,2,0,3,1,1,3,23392
3207,203207,35,1,3,17,2,0,3,4,0,3,0,3,1,2,0,2,1,20898
1758,201758,26,1,1,22,3,1,2,3,0,4,1,3,1,1,1,0,1,17373
2190,202190,30,1,1,28,2,0,2,3,0,3,1,5,1,1,0,0,1,17132
1388,201388,32,0,1,21,3,0,2,3,1,3,1,6,0,3,0,1,2,21667
4207,204207,27,1,3,11,3,1,3,5,1,3,3,3,1,1,1,1,2,24506
423,200423,30,0,3,28,2,0,3,3,3,5,0,1,0,2,1,0,3,23412
182,200182,41,1,3,26,3,0,3,3,0,4,2,2,1,4,0,2,1,18140
4539,204539,46,1,3,16,3,1,4,4,3,5,1,6,1,1,0,1,3,29439
1418,201418,38,0,1,12,2,1,3,4,1,3,1,3,0,4,1,1,2,20321
1084,201084,34,1,3,6,1,1,3,4,3,3,0,2,1,1,1,1,3,22083
1238,201238,23,1,1,10,3,0,2,3,0,4,2,2,0,3,1,1,1,18295
4070,204070,52,1,1,14,3,1,3,5,1,3,1,4,0,3,1,2,2,24810
2763,202763,33,1,3,15,1,0,4,5,1,4,0,3,1,2,1,1,2,23906
3705,203705,39,1,1,25,3,1,3,6,1,3,1,5,1,5,0,2,2,24489
832,200832,37,1,1,31,3,0,2,4,1,3,1,1,0,3,0,1,2,20731
1283,201283,28,1,1,6,2,1,2,3,0,3,1,2,0,1,0,0,1,17044
3888,203888,57,1,1,14,1,1,4,4,0,3,1,2,0,4,1,3,1,21017
4683,204683,27,0,1,7,3,0,4,5,0,3,1,3,0,1,0,1,1,20685
3891,203891,37,0,3,22,3,1,3,6,1,3,1,3,0,1,1,1,2,24084
4379,204379,47,0,1,25,3,0,3,4,3,3,1,7,0,3,0,2,3,29205
2395,202395,42,0,1,7,2,0,3,1,3,4,2,2,0,3,1,0,3,17372
4631,204631,28,1,1,23,1,0,3,4,0,4,1,2,0,1,1,1,1,21489
1535,201535,55,1,1,14,3,0,2,3,4,3,1,3,1,3,1,1,0,29756
2524,202524,31,1,1,7,2,1,3,5,1,3,0,3,1,2,1,2,2,23804
